0.99999769 0.00000000
0.98988778 0.00502617
0.97977563 0.01131708
0.96966241 0.01824863
0.95955030 0.02452205
0.94944104 0.02917915
0.93933126 0.03412870
0.92922233 0.03860182
0.91911539 0.04194205
0.90900883 0.04510185
0.89890237 0.04817349
0.88879431 0.05215273
0.87868918 0.05447283
0.86858342 0.05714846
0.85847724 0.06006120
0.84837191 0.06252348
0.83826728 0.06456161
0.82816279 0.06651707
0.81805697 0.06922748
0.80795349 0.07060674
0.79784970 0.07216637
0.78774524 0.07414102
0.77764145 0.07570163
0.76753891 0.07654907
0.75743420 0.07863128
0.74733110 0.07979904
0.73722865 0.08063462
0.72712498 0.08212841
0.71702216 0.08313717
0.70691840 0.08468121
0.69681515 0.08593373
0.68671245 0.08687377
0.67661009 0.08765761
0.66650656 0.08907091
0.65640337 0.09029064
0.64630083 0.09114449
0.63619916 0.09150022
0.62609688 0.09220568
0.61599433 0.09309843
0.60589074 0.09454114
0.59578978 0.09449782
0.58568687 0.09556356
0.57558496 0.09605862
0.56548352 0.09628674
0.55538188 0.09665973
0.54527917 0.09760636
0.53517726 0.09810436
0.52507551 0.09850626
0.51497403 0.09876079
0.50487305 0.09872859
0.49477002 0.09987235
0.48466943 0.09962262
0.47456832 0.09968170
0.46446628 0.10024736
0.45436470 0.10055541
0.44426415 0.10029457
0.43416298 0.10037445
0.42406154 0.10060135
0.41396191 0.09982126
0.40386029 0.10015280
0.39375951 0.10000743
0.38365961 0.09938339
0.37355833 0.09951906
0.36345914 0.09849108
0.35335760 0.09877415
0.34325846 0.09770119
0.33315837 0.09718205
0.32305879 0.09636128
0.31295833 0.09603195
0.30285924 0.09494940
0.29275975 0.09407194
0.28266006 0.09331084
0.27256067 0.09239312
0.26246166 0.09124515
0.25236291 0.08995374
0.24226344 0.08907727
0.23216502 0.08760356
0.22206659 0.08613662
0.21196703 0.08529928
0.20186899 0.08360876
0.19177013 0.08238726
0.18167257 0.08042423
0.17157442 0.07879224
0.16147703 0.07673396
0.15137989 0.07453844
0.14128250 0.07247215
0.13118549 0.07020030
0.12108835 0.06800085
0.11099172 0.06551318
0.10089625 0.06236667
0.09079995 0.05969136
0.08070480 0.05636505
0.07061118 0.05217049
0.06051653 0.04856022
0.05042347 0.04405050
0.04033050 0.03948516
0.03024051 0.03323525
0.02015066 0.02691184
0.01006641 0.01740699
-0.00000387 0.00000000
-0.00000452 0.00036555
0.01010099 -0.00217478
0.02020199 -0.00215694
0.03030298 -0.00213910
0.04040398 -0.00212126
0.05050497 -0.00210342
0.06060596 -0.00208559
0.07070594 -0.00149003
0.08080552 -0.00067182
0.09090384 0.00086158
0.10100251 0.00219560
0.11110058 0.00386988
0.12120003 0.00475646
0.13129758 0.00673040
0.14139724 0.00750184
0.15149621 0.00866865
0.16159467 0.01012036
0.17169403 0.01106279
0.18179393 0.01170218
0.19189211 0.01331286
0.20199167 0.01413935
0.21209034 0.01547329
0.22219024 0.01611474
0.23228974 0.01697559
0.24238950 0.01769286
0.25248745 0.01943265
0.26258667 0.02045697
0.27268686 0.02094005
0.28278570 0.02216657
0.29288583 0.02267925
0.30298493 0.02377366
0.31308469 0.02447868
0.32318344 0.02577569
0.33328254 0.02686784
0.34338168 0.02792638
0.35348143 0.02865601
0.36358155 0.02917530
0.37368101 0.03005017
0.38378116 0.03055223
0.39387931 0.03216693
0.40398001 0.03235914
0.41408005 0.03292040
0.42417972 0.03368067
0.43427836 0.03503493
0.44437929 0.03509506
0.45447974 0.03541029
0.46457937 0.03620564
0.47468000 0.03643627
0.48478036 0.03680404
0.49488065 0.03722520
0.50498029 0.03799927
0.51508040 0.03852312
0.52518057 0.03901269
0.53528136 0.03915177
0.54538234 0.03918534
0.55548250 0.03968136
0.56558269 0.04012745
0.57568448 0.03970118
0.58578381 0.04066488
0.59588520 0.04046596
0.60598607 0.04056218
0.61608643 0.04094292
0.62618806 0.04057205
0.63628910 0.04056926
0.64638886 0.04129571
0.65649075 0.04080941
0.66659122 0.04113141
0.67669262 0.04092621
0.68679277 0.04138989
0.69689418 0.04117867
0.70699512 0.04123265
0.71709694 0.04079231
0.72719794 0.04081453
0.73729926 0.04064819
0.74740017 0.04069005
0.75750128 0.04064640
0.76760364 0.03989800
0.77770433 0.04009554
0.78780636 0.03952994
0.79790811 0.03909118
0.80800917 0.03907731
0.81811198 0.03807138
0.82821305 0.03805396
0.83831544 0.03728579
0.84841750 0.03670618
0.85851999 0.03585060
0.86862228 0.03514085
0.87872567 0.03380641
0.88882929 0.03234444
0.89893232 0.03121805
0.90903578 0.02984275
0.91913972 0.02816702
0.92924451 0.02604013
0.93935024 0.02338384
0.94945413 0.02176533
0.95955981 0.01913520
0.96966803 0.01506676
0.97977426 0.01209019
0.98988504 0.00657586
0.99999353 0.00235495
